[주간증시전망] ‘1월 효과’ 기대감 있지만... 산타랠리 후유증이 걱정...,조선비즈언론사 선정,2024.01.01.,https://biz.chosun.com/stock/stock_general/2024/01/01/S6T7HV7UZZHA7AWYTLHQ6M23WA/?utm_source=naver&utm_medium=original&utm_campaign=biz
위험자산에 몰리는 돈…금리인하 시작하면 '자금이동' 주춤?,이데일리언론사 선정,A4면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=01177526638753456
[인터뷰] 최준영 박사 “PF위기 시간표 앞당겨져...내수 침체에 하반기...,조선비즈,2024.01.01.,https://biz.chosun.com/topics/law_firm/2024/01/01/ZQ6TBWC5PJEUNKULNIB2CO2O24/?utm_source=naver&utm_medium=original&utm_campaign=biz
사라지는 4%대 예금…하반기 금리인하 땐 본격 '무브',이데일리언론사 선정,A4면 3단,http://www.edaily.co.kr/news/newspath.asp?newsid=01213606638753456
"""올해 코스피 3000선 간다"" 변동성 장세 믿을 건 반도체",중소기업신문,2024.01.01.,http://www.smedaily.co.kr/news/articleView.html?idxno=277953
"美 나스닥, 33% 급락에서 43% 상승…팬데믹 이후 최고",블로터언론사 선정,2024.01.01.,https://www.bloter.net/news/articleView.html?idxno=610125
"韓 민간소비 증가율 0%대, G7 '6분의1' 수준 …11분기 만에 최저",헤럴드경제,2024.01.01.,http://news.heraldcorp.com/view.php?ud=20240101000011
2024 주식투자 가이드…올해 증시 원톱 株인공은,이투데이,2024.01.01.,https://www.etoday.co.kr/news/view/2316846
‘총선의 해’ 올해도 선거 끝나면 코스피 빠질까...‘투자 주의보’ 울...,이투데이,2024.01.01.,https://www.etoday.co.kr/news/view/2316845
"[금융 횡재세 논란] ""과도한 이익, 법으로"" VS ""투자·성장 제약""",에너지경제,2024.01.01.,https://www.ekn.kr/web/view.php?key=20231220010004748
"[새해 금융소비자가 바란다] ""어려운 금융용어 쉽게·금리인하폭은 넓게...",에너지경제,2024.01.01.,https://www.ekn.kr/web/view.php?key=20231221010006800
올해도 저축은행은 ‘깜깜’…부실비율 ‘5.88%’에 비용 절감 총력,헤럴드경제,2024.01.01.,http://news.heraldcorp.com/view.php?ud=20231229000650
美 금리·中 성장률·엘니뇨…블룸버그가 꼽은 올해 세계경제 리스크,디지털타임스,2024.01.01.,https://www.dt.co.kr/contents.html?article_no=2024010102109954058003&ref=naver
"증시 랠리 새해도 이어질까…""단기 변동성 경계""[주간증시전망]",이데일리언론사 선정,A17면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=01374326638753456
"""美 금리에 中 성장률, 엘니뇨 우려도""...새해 세계 경제 위험 산재",디지털투데이,2024.01.01.,https://www.digitaltoday.co.kr/news/articleView.html?idxno=499887
"韓 민간소비 증가율, G7 '6분의1' 수준…3분기 0％대 '뚝'",디지털투데이,2024.01.01.,https://www.digitaltoday.co.kr/news/articleView.html?idxno=499888
[2024 美 대선] 바이든·트럼프 리턴매치 유력…여러 변수에 판세 안갯속,에너지경제,2024.01.01.,https://www.ekn.kr/web/view.php?key=20231226010007860
3분기 韓민간소비 증가율 0.2%..G7 ‘6분의1’ 수준,이데일리,A9면 3단,http://www.edaily.co.kr/news/newspath.asp?newsid=01407126638753456
새해 기준금리 2~3차례 인하 전망…대출금리 얼마나 낮아질까,브릿지경제,2024.01.01.,https://www.viva100.com/main/view.php?key=20240101010009311
"美 고금리, 세계경제 여전히 위협…中 저성장·엘니뇨도 우려",에너지경제,2024.01.01.,https://www.ekn.kr/web/view.php?key=20240101010000059
3분기 韓민간소비 증가율 0%대…G7 '6분의 1' 수준,이투데이,2024.01.01.,https://www.etoday.co.kr/news/view/2316877
"고금리에 20% 줄어든 글로벌 M&A 시장, 새해엔 반등할까",이데일리언론사 선정,2024.01.01.,http://www.edaily.co.kr/news/newspath.asp?newsid=01554726638753456
"[주간증시전망] ""금리인하 기대 과도""... 새해 증시, 과열 부담에 숨고르...",파이낸셜뉴스언론사 선정,2024.01.01.,http://www.fnnews.com/news/202401011053433510
새해 미국주식 투자법…월가 “대선 앞두고 올 봄 이후 변동성 주목”,매일경제,2024.01.01.,https://www.mk.co.kr/article/10910864
"새해 첫주 맞는 증시… ""단기 리스크 관리해야""",머니투데이언론사 선정,27면 1단,http://news.mt.co.kr/mtview.php?no=2024010111022290884
"9주 연속 상승한 코스피, 변동성 확대 경계 [증시풍향계]",디지털타임스,2024.01.01.,https://www.dt.co.kr/contents.html?article_no=2024010102109963060001&ref=naver
"韓 작년 3분기 민간소비 증가율, 0％대 '뚝'…G7 '6분의 1' 수준",에너지경제,2024.01.01.,https://www.ekn.kr/web/view.php?key=20240101010000108
이창용 “물가 안정이 최우선...‘경기회복-금융안정’ 최적의 정책조합...,파이낸셜뉴스,2024.01.01.,http://www.fnnews.com/news/202312311600273467
"[마켓Q] ①""공매도 아직 숙제 남아...2차전지보다 반도체""",아시아타임즈,2024.01.01.,https://www.asiatime.co.kr/article/20231226500306
"이창용 한은 총재 ""물가안정 최우선…부동산PF도 주의""",비즈워치언론사 선정,2024.01.01.,http://news.bizwatch.co.kr/article/finance/2023/12/29/0033
"전 세계 성장률 3% 하회 전망… 美 금리에 中 성장률, 엘니뇨 우려",브릿지경제,2024.01.01.,https://www.viva100.com/main/view.php?key=20240101010000086
지난해 글로벌 M&A 10년 만의 최악...금리인하에 거는 기대,이투데이,2024.01.01.,https://www.etoday.co.kr/news/view/2316922
"글로벌 M&A 10년래 최저, 올해는 증가 전망",파이낸셜뉴스,2024.01.01.,http://www.fnnews.com/news/202401011422237249
"""고금리에 짓눌린 M&A·IPO 시장 올해 부활…韓과 협력도 확대""",서울경제,10면 9단,https://www.sedaily.com/NewsView/2D3WZKDSLO
"""美경제 리스크는 침체 아닌 인플레…공격적 금리인하 없을것""",서울경제언론사 선정,10면 TOP,https://www.sedaily.com/NewsView/2D3WYSIEVZ
"美·유럽, 상반기에 금리인하 돌입",서울경제,12면 9단,https://www.sedaily.com/NewsView/2D3WZ7QXN0
"5대 은행장 ""기준금리 인하, 3분기부터…부동산 거래절벽 올 수도""",머니투데이,10면 1단,http://news.mt.co.kr/mtview.php?no=2024010113564587650
올해 수출 견인 성장세에도…'내수·건설경기'는 빨간불,머니투데이,6면 1단,http://news.mt.co.kr/mtview.php?no=2024010111111543724
저축은행마저 3%대…아직 4%대 정기예금 있는 곳은?,비즈워치언론사 선정,2024.01.01.,http://news.bizwatch.co.kr/article/finance/2023/12/29/0020
"`돈잔치` 눈치 보였나… 은행, 희망퇴직 조건 나빠져",디지털타임스,8면 1단,https://www.dt.co.kr/contents.html?article_no=2024010102109963076004&ref=naver
"5대 금융회장 ""기준금리 연말엔 연3%… 성장률 최고 2.1%""",디지털타임스,9면 TOP,https://www.dt.co.kr/contents.html?article_no=2024010102109963076005&ref=naver
"올해 부동산시장 키워드… ""저점에서 잡아라""[김남석의 니가사는 그집]",디지털타임스언론사 선정,17면 1단,https://www.dt.co.kr/contents.html?article_no=2024010102109963046005&ref=naver
[2024 신년기획] 해외 10대 이슈-저성장시대,전자신문,17면 2단,https://www.etnews.com/20231226000276
韓銀 작년엔 금리 7번 굳혔지만 … 물가상승 둔화에 인하 가능성,매일경제,B2면 1단,https://www.mk.co.kr/article/10910972
美긴축 종료에 수출 회복세 겹쳐 … 원화값 완만한 상승세 기대,매일경제,B3면 1단,https://www.mk.co.kr/article/10910984
'고금리 끝물' 美 연착륙 기대감 확산,매일경제,B7면 TOP,https://www.mk.co.kr/article/10911023
반도체·OLED·스마트폰 '쾌청'…자동차도 '씽씽',한국경제,B2면 1단,https://www.hankyung.com/article/2024010142491
日 마이너스금리 끝낼수도 … 유럽경제는 서서히 회복,매일경제,B7면 1단,https://www.mk.co.kr/article/10911021
"5대 금융지주 회장이 꼽은 금융권 리스크는 ""부동산 PF""..외형 확대보다...",파이낸셜뉴스언론사 선정,2024.01.01.,http://www.fnnews.com/news/202401011351461779
올해 만기 회사채 69.9조… 역대 최대,디지털타임스,16면 1단,https://www.dt.co.kr/contents.html?article_no=2024010102109963066003&ref=naver
새해 세계 경제 리스크는…美 금리정책·中 성장률·엘니뇨,한국경제,2024.01.01.,https://www.hankyung.com/article/202401014384i
"""대출금리 인하폭 크지 않을 것…부동산PF 관리 관건""",이데일리언론사 선정,A5면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=02017206638753456
美경착륙·엘니뇨發 공급불안 올 세계경제 숨어있는 리스크,매일경제언론사 선정,A8면 1단,https://www.mk.co.kr/article/10911146
[World & Now] 美'자강두천'의 경기침체 논쟁,매일경제,A29면 TOP,https://www.mk.co.kr/article/10911170
"""弱달러 땐 금값 고공행진…원유보다 농산물 주목하라""",한국경제,A21면 1단,https://www.hankyung.com/article/2024010147271
"저무는 긴축시대, 채권이 뜬다…""美 장기채 ETF 유망""",한국경제언론사 선정,A21면 1단,https://www.hankyung.com/article/2024010147281
"""올 예금금리 3%대 중반"" 전문가가 꼽은 투자 전략은",서울경제언론사 선정,8면 TOP,https://www.sedaily.com/NewsView/2D3WZWU321
올해 중소형 건설사 회사채 만기 1조 규모···이수건설 등 20개사 유동...,아주경제,2024.01.01.,https://www.ajunews.com/view/20240101143336565
"""美 금리 3차례 인하할 듯…시장반응 보며 주식 분할매수""",한국경제언론사 선정,A22면 1단,https://www.hankyung.com/article/2024010147331
"""암호화폐 봄바람 제대로 탔다…이더리움, 비트코인 넘어설 것""",한국경제언론사 선정,A22면 1단,https://www.hankyung.com/article/2024010147321
"美 대형 성장주, 고수익 기대…中·인도 주식도 주목",한국경제,A17면 1단,https://www.hankyung.com/article/2024010147291
ABC만 공부해도 上 받는다,한국경제언론사 선정,A17면 1단,https://www.hankyung.com/article/2024010147301
"""인플레 둔화로 약달러 가속화할 것""",한국경제,A20면 1단,https://www.hankyung.com/article/2024010147581
"3월 美 금리인하 무게…""N자형 상승 흐름 보일 것""",한국경제언론사 선정,A20면 1단,https://www.hankyung.com/article/2024010147561
'상생금융·PF관리'…어깨 무거워진 금융권,이데일리,A1면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=02046726638753456
[2024 신년기획-국내 10대 이슈] 가계부채 심화,전자신문,16면 3단,https://www.etnews.com/20231226000146
[중국증시 주간전망] 돌아온 外人...새해 랠리 이어질까,아주경제,2024.01.01.,https://www.ajunews.com/view/20240101155737631
랠리 기대속 숨고르기 가능성... 美 제조업·서비스지수는 변수 [주간 증...,파이낸셜뉴스언론사 선정,15면 1단,http://www.fnnews.com/news/202401011825452529
"""부동산 PF가 금융권 최대 리스크… 외형 확대보다 내실 강화""",파이낸셜뉴스언론사 선정,13면 1단,http://www.fnnews.com/news/202401011831010539
"이창용 ""물가안정 정책 최우선으로 추진""",파이낸셜뉴스,13면 1단,http://www.fnnews.com/news/202401011831055349
고금리에 움츠러든 M&A 시장… 올해는'기지개',파이낸셜뉴스,12면 1단,http://www.fnnews.com/news/202401011833113377
올 ‘세번의 금리인하’ 예고한 연준… 연착륙 수순 밟는 美경제 [뉴노...,파이낸셜뉴스언론사 선정,5면 1단,http://www.fnnews.com/news/202401011851174626
美금리·中성장 둔화·엘니뇨…새해 세계경제 주요 리스크,한국경제,A10면 1단,https://www.hankyung.com/article/2024010148571
“새해에는 이자부담 1%라도 더 줄이자” 상품별 대출금리 제일 낮은 은...,헤럴드경제언론사 선정,2024.01.01.,http://news.heraldcorp.com/view.php?ud=20231229000655
[미리보는 이데일리 신문]“상생금융·PF 관리” 지주회장 한목소리,이데일리,2024.01.01.,http://www.edaily.co.kr/news/newspath.asp?newsid=02109046638753456
[정유신의 China Story]2024년 중국 경제의 위험 요인 셋,머니투데이,9면 1단,http://news.mt.co.kr/mtview.php?no=2024010113291844688
전문가들이 찍어준 2024년 주식들-코스피 고점은 얼마?,머니투데이언론사 선정,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2023121516035434102
"""올해 금리인하로 증시 랠리""…전문가, 반도체와 이 업종 찍었다",머니투데이언론사 선정,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2023121811433884713
"기업도, 가계도 보릿고개 한참 남았다…경제성장률 1%초반",머니투데이언론사 선정,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2023121815251397538
"증시 전문가들 ""부동산은 더 빠지고 비트코인은 더 오를 것""",머니투데이언론사 선정,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2023121515312540921
연초 주도주 예약한 바이오…비상할 종목은 '이것',이데일리언론사 선정,A18면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=01115206638753784
"연말, 코스피 너무 치솟았다…'값진 年' 되려면 단기변동 주의",머니투데이,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2024010122132699770
"기준금리 100%인데 예금깨는 아르헨…""인플레보다 금리 너무 낮아""",아시아경제언론사 선정,2024.01.02.,https://view.asiae.co.kr/article/2023122909545477409
"[2024리스크관리]①""개별종목 대신 ETF로 분산·적립 투자를""",아시아경제언론사 선정,6면 TOP,https://view.asiae.co.kr/article/2023122716022651158
"[2024 증시전망] “美 대선, 주식시장에 영향 적을 것… 거시지표가 더...",조선비즈언론사 선정,2024.01.02.,https://biz.chosun.com/stock/stock_general/2024/01/02/GICPV24XDFFXXPK2XXWTYCWCGE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[2024 증시전망] “美 대선, 주식시장에 영향 적을 것… 거시지표가 더...",조선비즈언론사 선정,2024.01.02.,https://biz.chosun.com/stock/stock_general/2024/01/02/GICPV24XDFFXXPK2XXWTYCWCGE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"전문가 10명 중 7명 ""상반기 서울 아파트값 최대 3% 하락""",뉴스토마토,2024.01.02.,http://www.newstomato.com/ReadNews.aspx?no=1214156&inflow=N
"(2024 리서치센터장 대전망)""금리인하 후 트럼프 온다""",뉴스토마토,2024.01.02.,http://www.newstomato.com/ReadNews.aspx?no=1214337&inflow=N
"42% 뛴 삼전, 내친김에 ‘9만 전자’ 도전?…새해 추가상승 어디까지",매일경제언론사 선정,2024.01.02.,https://www.mk.co.kr/article/10911260
[2024 부동산 미리보기]①집값 더 떨어진다는데…사? 말아?,비즈워치언론사 선정,2024.01.02.,http://news.bizwatch.co.kr/article/real_estate/2023/12/28/0032
"[2024리스크관리]②""검증의 시기…적정주가 판단은 기본""",아시아경제언론사 선정,5면 1단,https://view.asiae.co.kr/article/2023122717214950448
"[2024리스크관리]③""키워드는 '균형'…TDF 중심 자산배분 유리""",아시아경제언론사 선정,2024.01.02.,https://view.asiae.co.kr/article/2023122807263361578
[특파원라이브]뉴욕증시 '1월 효과' 대신 조정 가능성,매일경제TV,2024.01.02.,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005123487
"[비바100] ""저성장시대 부동산 소사이클 반복, 새해 상저하고… 거래량...",브릿지경제,2024.01.02.,https://www.viva100.com/main/view.php?key=20231231010009301
"[더벨][thebell League Table]'역대급 발행' 뜨거웠던 공모채 시장, 163조...",더벨,2024.01.02.,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202312290949519560101727
4대 금융지주 올해 순익 17조 전망…또 사상 최대?,중소기업신문,2024.01.02.,http://www.smedaily.co.kr/news/articleView.html?idxno=278079
"[더벨][thebell League Table]역대급 '열기' 한국물, 500억달러 모았다",더벨,2024.01.02.,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202312291141239600101993
"이스라엘, 4년 만에 기준금리 인하… “불확실성 최소화 초점”",조선비즈,2024.01.02.,https://biz.chosun.com/international/international_economy/2024/01/02/KLPOPOY4TNBJ5NF4TTCPRGXGJY/?utm_source=naver&utm_medium=original&utm_campaign=biz
[더벨][thebell League Table]IPO 시장 빅딜 '글쎄'…조 단위 유증 잡아라,더벨,2024.01.02.,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202312290741450160104472
"[마켓Q] ②""미국 트럼프 당선, 증시에 악재...비트코인 유망""",아시아타임즈,2024.01.02.,https://www.asiatime.co.kr/article/20231227500397
"""새해 분위기 심상치 않다""…월가에 낙관론 쏟아지는 이유",한국경제언론사 선정,2024.01.02.,https://www.hankyung.com/article/202401025148i
"[이번주 증시 전망] '1월 효과'에도…증권가 ""단기 변동성 주의해야""",서울경제,2024.01.02.,https://www.sedaily.com/NewsView/2D3XEXWXP6
반도체시장 흐름 가를 결정적 변수는?…“美 금리인하·中 경기반등” ...,헤럴드경제언론사 선정,2024.01.02.,http://news.heraldcorp.com/view.php?ud=20240102000037
"미국 대활약에 기름·가스값 안정, 한숨 돌린 한국경제 [원자재 이슈탐...",한국경제,2024.01.02.,https://www.hankyung.com/article/202312288462i
"비트코인 장기 우상향 추세 지속 전망...""ETF·반감기, 새해 가격 촉매될...",코인리더스,2024.01.02.,http://coinreaders.com/93145
"[더벨]롯데그룹, 연초 공모채 총출동…매주 릴레이 예고",더벨,2024.01.02.,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202312201830325920103758
﻿美 밀레니얼 세대 20% 부모 집 거주...주거비 폭등에 '캥거루족' 급증,글로벌이코노믹,2024.01.02.,http://www.g-enews.com/ko-kr/news/article/news_all/2024010207462050376b49b9d1da_1/article.html
2024년 첫 거래일… 레벨 부담 속 방향성 찾기[채권브리핑],이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=01289046638753784
"""횡재세-상생금융 모두 부적절...국가가 횡재하겠다는 의미"" [전문가 진...",에너지경제,2024.01.02.,https://www.ekn.kr/web/view.php?key=20231221010006721
[분석] 태영건설 위기에 제1금융권 영향은?…충당금 부담↑,더리브스,2024.01.02.,http://www.tleaves.co.kr/news/articleView.html?idxno=5174
"4대 금융, 올해도 역대급 순익 ‘17조원’ 전망…지난해는 16.5조원",헤럴드경제,2024.01.02.,http://news.heraldcorp.com/view.php?ud=20240102000067
엇갈리는 미 증시 전망...골드만삭스 올 S&P500 `7% 상승` vs JP모건 `10% ...,디지털타임스,2024.01.02.,https://www.dt.co.kr/contents.html?article_no=2024010202109954058005&ref=naver
주한 미군 대상 탄탄한 임대수익 올리는 오피스텔 '프라운트 힐스 평택...,딜라이트닷넷,2024.01.02.,https://www.delighti.co.kr/news/articleView.html?idxno=72860
"부산시, ‘부산형 전세사기 피해자등 금융·주거지원 사업’ 시행",아시아경제,2024.01.02.,https://view.asiae.co.kr/article/2024010209063196438
"""금리 인하 기대 과해…올해 코스피 박스권 흐름 보일 것""-이베스트",한국경제,2024.01.02.,https://www.hankyung.com/article/2024010253456
"4대 금융지주, 올해도 역대급 실적 이어간다···순익 17조 전망",서울파이낸스,2024.01.02.,http://www.seoulfn.com/news/articleView.html?idxno=506200
2024년 제약바이오株 본격 반등 시작하나,아시아타임즈,2024.01.02.,https://www.asiatime.co.kr/article/20231231500052
“지난해 채권시장 높은 수익률 거둬… 올해는 기대수익률 낮춰야”,이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=01498966638753784
"NH투자 ""2024년 달러화 안정 흐름 이어질 것, 추가 약세 가능성은 제한적...",비즈니스포스트,2024.01.02.,https://www.businesspost.co.kr/BP?command=article_view&num=337856
"‘전쟁 중’ 이스라엘, 기준금리 4.5%로 0.25% 인하",이투데이,2024.01.02.,https://www.etoday.co.kr/news/view/2317008
“태영건설 리스크 전이 제한적…중소형 건설사 단기채 시장은 경색될듯...,헤럴드경제,2024.01.02.,http://news.heraldcorp.com/view.php?ud=20240102000149
[글로벌포커스]美 금리인하·경제 연착륙 기대…2024년 월가는 '소의 해...,아시아경제,10면 TOP,https://view.asiae.co.kr/article/2023123016110012289
"4대 금융지주, 올해 순익 17조원 돌파 전망…“지난해에 이어 사상 최대...",브릿지경제,2024.01.02.,https://www.viva100.com/main/view.php?key=20240102010000271
"""내 집 마련은 상반기에, 갈아타기는…"" 전문가들의 부동산 전략",머니투데이,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2023122118355127045
“올해 S&P 500 지수 5100 간다”…낙관론 퍼지는 월가,헤럴드경제,2024.01.02.,http://news.heraldcorp.com/view.php?ud=20240102000200
"한은 ""통화량 늘었지만…'레고랜드 사태' 때보다 긴축적""",이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=01849926638753784
"4대 금융지주, 올해도 사상최대 순익 전망…17조 돌파할 듯",파이낸스투데이,2024.01.02.,http://www.fntoday.co.kr/news/articleView.html?idxno=310817
"꽁꽁 언 부동산 시장, 금리 인하 맞물려 하반기부터 온풍",머니투데이,24면 1단,http://news.mt.co.kr/mtview.php?no=2023122210301260124
"""긴축 가고 금리인하 온다""…기대감에 부푼 월가",이데일리언론사 선정,A13면 2단,http://www.edaily.co.kr/news/newspath.asp?newsid=01872886638753784
"국고채, 일제히 약세 출발… 10년 국채선물, 80틱대 하락",이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=01925366638753784
"태영건설 사태, 타 건설사 유동성 위기로 이어질까..""2025년까지 현금유...",파이낸셜뉴스언론사 선정,2024.01.02.,http://www.fnnews.com/news/202401020916427522
"""부실 폭탄 터지나""…올해 만기 美 상업용 부동산 대출 1170억달러",아시아경제언론사 선정,8면 TOP,https://view.asiae.co.kr/article/2024010209251733116
"영암군, 역대 최고 공공예금 이자수입 '55억원' 달성",서울파이낸스,2024.01.02.,http://www.seoulfn.com/news/articleView.html?idxno=506233
"하나은행, 새해 기념 '청룡의 해, 여의주 금리우대쿠폰' 이벤트",이뉴스투데이,2024.01.02.,http://www.enewstoday.co.kr/news/articleView.html?idxno=2074494
"비트코인, 새해부터 6000만원 돌파했다…""현물 ETF 기대↑""",머니투데이,2024.01.02.,http://news.mt.co.kr/mtview.php?no=2024010210102088346
"권오갑 HD현대 회장, 조직 축소·비용 절감 통한 위기대응 없을 것...""동...",녹색경제신문,2024.01.02.,https://www.greened.kr/news/articleView.html?idxno=310114
"영암군, 공공예금 이자수입 392% 늘렸다",글로벌이코노믹,2024.01.02.,http://www.g-enews.com/ko-kr/news/article/news_all/2024010210231892277ccf60337_1/article.html
[주간환율전망] 과도한 조기 금리인하 기대감 경계···1290원 공방전,서울파이낸스,2024.01.02.,http://www.seoulfn.com/news/articleView.html?idxno=506231
"IBK투자증권 ""美 국채금리 1월에 상승 압력 받을 것""",이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=02082806638753784
절반 가까이 바뀌는 금통위원… 올해 통화정책 기조 바뀌나 ‘주목’,조선비즈언론사 선정,2024.01.02.,https://biz.chosun.com/policy/policy_sub/2023/12/31/CRSL5EW7DZBWXNQNPYBFBXYUFE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"4대 금융, 올해 순익 ‘17조’ 역대급 전망",헤럴드경제,14면 1단,http://news.heraldcorp.com/view.php?ud=20240102000347
집값 상반기까지 빠진다...전셋값은 강세 지속,헤럴드경제,18면 TOP,http://news.heraldcorp.com/view.php?ud=20240102000383
[2024 부동산 전망]전문가 10명 중 5명 '상저하고' 상승 전망…변수는 금...,아시아경제언론사 선정,14면 1단,https://view.asiae.co.kr/article/2024010121543920263
"WSJ ""미국 금융가 새해 낙관론 확산""",매일경제TV,2024.01.02.,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005123748
[2024 부동산 전망]수요와 공급 비대칭…혼돈의 부동산,아시아경제,14면 TOP,https://view.asiae.co.kr/article/2024010202364460788
"국고채 금리, 일제히 상승세… 10년 국채선물, 100틱 넘게 하락[채권분석...",이데일리,2024.01.02.,http://www.edaily.co.kr/news/newspath.asp?newsid=02443606638753784
"""집값 상반기 내리다가, 하반기에 수도권 중심 상승 전환할 듯""",딜라이트닷넷,2024.01.02.,https://www.delighti.co.kr/news/articleView.html?idxno=73021
증권가 전망한 1월 코스피는 '숨고르기 장세',한국경제,2024.01.02.,https://www.hankyung.com/article/202401026172i
'민생' 강조한 정부…문제는 '물가' 못 따라가는 '소득',헤럴드경제,2024.01.02.,http://news.heraldcorp.com/view.php?ud=20240102000542
"중국증시, 제조업 경기 위축 속 '장중 약세'...홍콩증시도 '장중 1%대 하...",초이스경제,2024.01.02.,http://www.choicenews.co.kr/news/articleView.html?idxno=125217
[2일 부산시] '전세사기 피해자등 금융·주거지원 사업' 시행 등,아시아타임즈,2024.01.02.,https://www.asiatime.co.kr/article/20240102500265
4대 금융지주 올해 순익 17조 넘본다…최대 실적 경신 전망,베타뉴스,2024.01.02.,http://www.betanews.net:8080/article/1456090.html
2024년 PF부실 경고음 커진 건설산업…정부대책 절실,에너지경제,2024.01.02.,https://www.ekn.kr/web/view.php?key=20240102010000422
2금융권 중금리대출 금리상한선 도달… “대출 문턱 더 높아진다”,조선비즈언론사 선정,2024.01.02.,https://biz.chosun.com/stock/finance/2024/01/02/RWZC4XWDFFHL5IHNYGT3UGVBPQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
작년 600% 폭등한 美 바이오주 더 오른다고?...월가 “연준금리 인하 앞...,매일경제,2024.01.02.,https://www.mk.co.kr/article/10911649
"금융지주, 올해도 사상 최대 실적 기록할까...17조원 돌파 추정",에너지경제,2024.01.02.,https://www.ekn.kr/web/view.php?key=20240102010000472
"美오피스빌딩 대출, 올해 만기 152조원…상업 부동산 뇌관되나",이데일리,A13면 TOP,http://www.edaily.co.kr/news/newspath.asp?newsid=03099606638753784
